S NO,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED COMMUNITY
978,1446,191.0,1315,IT,OC
979,1447,191.0,2006,CM,MBC
980,1448,191.0,1315,BM,OC
981,1449,191.0,4,EM,OC
982,1450,191.0,2006,ME,OC
983,1451,191.0,2006,EE,OC
984,1452,191.0,1,GI,OC
985,1453,191.0,4,IM,BC
986,1454,191.0,2006,EE,OC
987,1455,191.0,1315,ME,OC
988,1456,191.0,4,EM,OC
989,1458,191.0,4,IM,BC
990,1460,191.0,4,EM,OC
991,1461,191.0,4,EM,OC
992,1462,191.0,4,EI,OC
993,1463,191.0,4,IM,BC
994,1464,191.0,1315,EC,OC
995,1465,191.0,1315,CS,MBC
996,1466,191.0,2006,EE,OC
997,1468,191.0,4,IM,BC
998,1469,191.0,4,IM,BC
999,1470,191.0,2006,EM,OC
1000,1471,191.0,1315,EC,OC
1001,1472,191.0,4,IM,BC
1002,1473,191.0,4,EM,BC
1003,1475,191.0,2006,IM,OC
1004,1476,191.0,1315,CS,MBC
1005,1479,191.0,1,ME,BC
1006,1480,191.0,1315,EC,OC
1007,1481,191.0,4,EM,BC
1008,1482,191.0,1315,IT,OC
1009,1483,191.0,4,EM,BC
1010,1484,191.0,4,AE,BC
1011,1486,191.0,1,CM,SC
1012,1487,191.0,4,EM,BC
1013,1490,191.0,5008,CS,OC
1014,1492,191.0,4,EM,BC
1015,1493,191.0,2006,ME,OC
1016,1494,191.0,1,EC,SC
1017,1495,191.0,1,BY,OC
1018,1496,191.0,4,IM,BC
1019,1497,191.0,2006,EM,BC
1020,1499,191.0,1,EM,MBC
1021,1500,191.0,2005,CS,OC
1022,1503,191.0,1,CE,OC
1023,1504,191.0,2006,IM,OC
1024,1505,191.0,1315,IT,OC
1025,1507,191.0,4,EM,BC
1026,1510,191.0,1315,EC,OC
1027,1511,191.0,1315,EC,OC
1028,1513,191.0,4,IM,BC
1029,1514,191.0,1,CE,OC
1030,1515,191.0,1,EE,MBC
1031,1516,191.0,4,MF,OC
1032,1518,191.0,1315,EC,OC
1033,1521,191.0,4,EI,OC
1034,1522,191.0,1315,IT,OC
1035,1524,191.0,1,EE,MBC
1036,1525,191.0,1,ME,MBC
1037,1526,191.0,1,EE,MBC
1038,1527,191.0,2007,EM,OC
1039,1528,191.0,2739,CS,OC
1040,1529,191.0,1211,EC,OC
1041,1530,191.0,1,ME,BC
1042,1532,191.0,1,EM,MBC
1043,1535,191.0,1315,EC,OC
1044,1536,191.0,4,EM,BC
1045,1537,191.0,1315,ME,OC
1046,1541,191.0,1315,EC,OC
1047,1542,191.0,1,ME,BC
1048,1545,191.0,1,IM,MBC
1049,1547,191.0,2006,IM,OC
1050,1548,191.0,1315,IT,BC
1051,1549,191.0,2006,EM,BC
1052,1554,191.0,4,EM,BC
1053,1555,191.0,4,EM,BC
1054,1556,191.0,1219,CS,OC
1055,1558,191.0,2006,IM,OC
1056,1560,191.0,4,AE,SC
1057,1564,191.0,1,BY,BC
1058,1566,191.0,4,EM,BC
1059,1567,191.0,2006,EE,OC
1060,1568,191.0,2006,IM,OC
1061,1569,191.0,1,BY,MBC
1062,1570,191.0,2005,EC,OC
1063,1573,191.0,2006,EM,BC
1064,1574,191.0,1,ME,BC
1065,1575,191.0,4,EM,BC
1066,1576,191.0,1315,BM,OC
1067,1579,191.0,3465,EC,OC
1068,1580,191.0,2006,BS,OC
1069,1581,191.0,1315,IT,BC
1070,1583,191.0,2006,BS,OC
1071,1584,191.0,1315,IT,BC
1072,1586,191.0,2006,IM,OC
1073,1589,191.0,4,IM,BC
1074,1591,191.0,2006,IM,OC
1075,1592,191.0,1315,EC,OC
1076,1593,191.0,2006,IM,OC
1077,1595,191.0,1,IM,MBC
1078,1596,191.0,4,EM,BC
1079,1598,191.0,2006,IM,OC
1080,1599,191.0,2006,EM,BC
1081,1600,191.0,2006,IM,OC
1082,1603,191.0,1315,EC,OC
1083,1604,191.0,4,CM,MBC
1084,1605,191.0,1,IM,MBC
1085,1607,191.0,2006,CM,MBC
1086,1609,191.0,4,MF,OC
1087,1610,191.0,4,IM,BC
1088,1611,191.0,4,IM,BC
1089,1612,191.0,4,EM,BC
1090,1613,191.0,4,EI,OC
1091,1614,191.0,4,MF,OC
1092,1615,191.0,1,EM,MBC
1093,1616,191.0,4,IM,BC
1094,1617,191.0,2007,CS,OC
1095,1618,191.0,4,EM,BC
1096,1619,191.0,3011,BT,OC
1097,1620,191.0,4,AE,SC
1098,1621,191.0,4,EC,MBC
1099,1623,191.0,2,CH,OC
1100,1624,191.0,1,BY,BC
1101,1625,191.0,2007,CS,OC
1102,1626,191.0,1,EE,MBC
1103,1627,191.0,1315,EC,OC
1104,1628,191.0,1,BY,MBC
1105,1629,191.0,4,EM,BC
1106,1631,191.0,4,EM,BC
1107,1632,191.0,2006,ME,OC
1108,1633,191.0,2006,EM,BC
1109,1635,191.0,1,EM,MBC
1110,1637,191.0,2006,EM,BC
1111,1638,191.0,1315,BM,OC
1112,1640,191.0,4,IM,BC
1113,1641,190.8,1,EE,MBC
1114,1645,190.8,4,AE,MBC
1115,1646,190.8,1315,EC,MBC
1116,1648,190.8,1,IM,MBC
1117,1650,190.7,4,IM,BC
1118,1652,190.7,2,FS,OC
1119,1654,190.5,4,IM,BC
1120,1655,190.5,2006,EM,BC
1121,1656,190.5,4,EM,BC
1122,1657,190.5,4023,CS,OC
1123,1660,190.5,4,EM,BC
1124,1661,190.5,1,EM,MBC
1125,1663,190.5,1,CE,OC
1126,1664,190.5,4,EI,OC
1127,1666,190.5,4,EM,BC
1128,1667,190.5,1,EM,BCM
1129,1668,190.5,2006,EM,BC
1130,1669,190.5,2006,EM,BC
1131,1670,190.5,5008,EC,OC
1132,1672,190.5,2377,CS,OC
1133,1674,190.5,4,IM,BC
1134,1675,190.5,2006,EE,OC
1135,1676,190.5,2,IS,OC
1136,1677,190.5,4,EI,OC
1137,1678,190.5,4,EM,BC
1138,1679,190.5,5008,CS,OC
1139,1680,190.5,1,EM,MBC
1140,1681,190.5,2006,EE,OC
1141,1682,190.5,1,CE,OC
1142,1683,190.5,1,ME,BC
1143,1684,190.5,2377,EE,OC
1144,1687,190.5,2007,CS,OC
1145,1688,190.5,1,CE,OC
1146,1689,190.5,1,EE,MBC
1147,1691,190.5,2007,CS,OC
1148,1693,190.5,4,IM,BC
1149,1694,190.5,4,IM,BC
1150,1696,190.5,5008,EC,OC
1151,1698,190.5,5008,CS,OC
1152,1699,190.5,4,IM,BC
1153,1700,190.5,1,CE,OC
1154,1701,190.5,4,EM,BC
1155,1702,190.5,2377,CS,OC
1156,1704,190.5,2377,CS,OC
1157,1707,190.5,2006,EM,BC
1158,1708,190.5,2005,CS,OC
1159,1709,190.5,1219,AD,OC
1160,1710,190.5,4,EM,BC
1161,1713,190.5,4,EI,OC
1162,1714,190.5,2005,CS,OC
1163,1715,190.5,2006,IM,OC
1164,1716,190.5,1,IM,BCM
1165,1717,190.5,5012,CC,OC
1166,1720,190.5,4,EM,BC
1167,1721,190.5,1,EE,MBC
1168,1722,190.5,1450,CS,OC
1169,1725,190.5,2006,EM,BC
1170,1727,190.5,1315,EC,BC
1171,1730,190.5,4,EM,BC
1172,1733,190.5,1399,CS,OC
1173,1734,190.5,1,ME,BC
1174,1735,190.5,1,BY,BC
1175,1738,190.5,1,CE,OC
1176,1740,190.5,1,EC,SC
1177,1743,190.5,2006,IM,OC
1178,1744,190.5,4,AE,MBC
1179,1746,190.5,1,ME,MBC
1180,1749,190.5,1315,BM,BC
1181,1751,190.5,2006,BS,OC
1182,1752,190.5,2,IS,OC
1183,1756,190.5,4,EI,OC
1184,1757,190.5,2006,EE,OC
1185,1758,190.5,2,IB,BC
1186,1760,190.5,2006,IM,OC
1187,1761,190.5,4,EM,BC
1188,1762,190.5,4,EM,BC
1189,1763,190.5,1211,CS,OC
1190,1764,190.5,1,ME,BC
1191,1767,190.5,4,EM,BC
1192,1769,190.5,1,EM,BCM
1193,1770,190.5,4,AU,OC
1194,1771,190.5,4,EI,OC
1195,1773,190.5,4,CM,MBC
1196,1776,190.5,4,EM,BC
1197,1777,190.5,2,CL,OC
1198,1780,190.5,1315,EE,OC
1199,1781,190.5,4,MF,OC
1200,1783,190.5,1,EE,SCA
1201,1784,190.5,1315,EE,OC
1202,1785,190.5,4,EM,BC
1203,1786,190.5,2007,CS,OC
1204,1787,190.5,2006,IM,OC
1205,1788,190.5,4,AE,BC
1206,1790,190.5,5008,CS,OC
1207,1793,190.5,1,ME,BC
1208,1794,190.5,1219,CS,OC
1209,1796,190.5,1,ME,BC
1210,1797,190.5,2006,IM,BC
1211,1798,190.5,1,IM,MBC
1212,1800,190.5,5008,CS,OC
1213,1801,190.5,1,EM,MBC
1214,1804,190.5,2006,BS,OC
1215,1805,190.5,1315,IT,BC
1216,1806,190.5,1,IM,MBC
1217,1807,190.5,2006,ME,OC
1218,1809,190.5,5008,EC,OC
1219,1810,190.5,1315,EC,BC
1220,1811,190.5,2007,CS,OC
1221,1812,190.5,2007,EC,OC
1222,1813,190.5,1315,EC,BC
1223,1814,190.5,1,EM,MBC
1224,1816,190.5,1,ME,MBC
1225,1817,190.5,2007,CS,OC
1226,1818,190.5,2006,ME,OC
1227,1819,190.5,1,ME,BC
1228,1821,190.5,2006,ME,OC
1229,1822,190.5,1,ME,MBC
1230,1824,190.5,1,ME,BC
1231,1825,190.5,2006,EE,OC
1232,1826,190.5,2005,EE,OC
1233,1827,190.5,2006,CM,MBC
1234,1829,190.5,4,EM,BC
1235,1833,190.5,4,MF,OC
1236,1834,190.5,1,IE,OC
1237,1835,190.5,1,EM,MBC
1238,1836,190.5,1315,EE,OC
1239,1837,190.5,1315,CH,OC
1240,1839,190.5,4,EI,OC
1241,1840,190.5,2007,CS,OC
1242,1844,190.5,2006,IM,BC
1243,1845,190.5,2005,CS,OC
1244,1847,190.5,1120,CS,OC
1245,1848,190.5,2007,CS,BC
1246,1852,190.5,1,IM,BCM
1247,1853,190.5,4,EC,MBC
1248,1854,190.5,2712,CS,OC
1249,1855,190.5,4,EI,OC
1250,1856,190.5,4,EI,OC
1251,1857,190.5,2006,IM,BC
1252,1859,190.3,2007,CS,BC
1253,1860,190.3,1315,EC,BC
1254,1860,190.3,1315,EE,OC
1255,1861,190.2,1315,EC,BC
1256,1863,190.2,1,ME,MBC
1257,1864,190.2,4,MF,OC
1258,1865,190.2,1315,EC,BC
1259,1869,190.0,1,EM,MBC
1260,1870,190.0,2007,EC,OC
1261,1871,190.0,4,CM,MBC
1262,1872,190.0,2006,IM,BC
1263,1873,190.0,2006,IM,BC
1264,1874,190.0,2006,IM,BC
1265,1875,190.0,2006,IM,BC
1266,1876,190.0,5008,EE,OC
1267,1877,190.0,1,ME,BC
1268,1878,190.0,2006,EC,MBC
1269,1879,190.0,2006,IM,BC
1270,1880,190.0,1,CE,OC
1271,1881,190.0,2005,EC,OC
1272,1882,190.0,1315,IT,BC
1273,1883,190.0,4,AE,BC
1274,1884,190.0,4,EC,MBC
1275,1885,190.0,2007,EC,OC
1276,1886,190.0,5008,EC,OC
1277,1888,190.0,4,EI,OC
1278,1889,190.0,1,ME,BC
1279,1890,190.0,1315,EC,BC
1280,1893,190.0,2006,ME,BC
1281,1894,190.0,2005,CS,OC
1282,1895,190.0,1315,EC,BC
1283,1896,190.0,5008,CS,OC
1284,1897,190.0,4960,EC,OC
1285,1899,190.0,4,EI,OC
1286,1900,190.0,2006,IM,BC
1287,1901,190.0,1,ME,BC
1288,1902,190.0,5008,CS,OC
1289,1903,190.0,1422,CS,OC
1290,1904,190.0,1324,CS,OC
1291,1905,190.0,1315,EC,BC
1292,1906,190.0,2007,CS,BC
1293,1907,190.0,2007,CS,BC
1294,1909,190.0,1,CE,OC
1295,1910,190.0,4,EI,OC
1296,1912,190.0,2006,IM,BC
1297,1913,190.0,4974,ME,OC
1298,1914,190.0,2006,ME,BC
1299,1915,190.0,1,BY,BC
1300,1916,190.0,1315,IT,BC
1301,1918,190.0,1,IM,MBC
1302,1919,190.0,1,IM,MBC
1303,1920,190.0,1,IM,MBC
1304,1922,190.0,1,ME,BC
1305,1923,190.0,1140,EC,OC
1306,1925,190.0,2005,CS,OC
1307,1926,190.0,1,ME,BC
1308,1928,190.0,2005,CS,OC
1309,1931,190.0,2,CH,OC
1310,1933,190.0,2006,IM,BC
1311,1935,190.0,1315,IT,BC
1312,1939,190.0,4,AE,MBC
1313,1941,190.0,2006,BS,OC
1314,1942,190.0,1315,EC,BC
1315,1943,190.0,5008,CE,OC
1316,1944,190.0,1,EE,SC
1317,1946,190.0,1315,EC,BC
1318,1947,190.0,1315,ME,OC
1319,1948,190.0,1315,EC,BC
1320,1952,190.0,1,BY,MBC
1321,1954,190.0,4,EI,OC
1322,1956,190.0,1315,CS,MBC
1323,1964,190.0,1,EM,MBC
1324,1966,190.0,2,IB,SC
1325,1967,190.0,2377,CS,OC
1326,1968,190.0,2006,CE,OC
1327,1970,190.0,1315,IT,BC
1328,1972,190.0,4,CM,MBC
1329,1973,190.0,2,IS,OC
1330,1974,190.0,4960,BT,OC
1331,1976,190.0,2,IS,OC
1332,1977,190.0,1219,BT,OC
1333,1978,190.0,1,BY,BC
1334,1980,190.0,2006,IM,BC
1335,1981,190.0,2,FS,OC
1336,1983,190.0,1,ME,BC
1337,1984,190.0,4,CS,SC
1338,1986,190.0,2007,CS,BC
1339,1988,190.0,2,IB,BC
1340,1993,190.0,2,IB,BC
1341,1995,190.0,1219,CS,OC
1342,1996,190.0,1,ME,BC
1343,1997,190.0,1,CE,OC
1344,2001,190.0,1,ME,BC
1345,2003,190.0,5008,EC,OC
1346,2004,190.0,2,CH,OC
1347,2007,190.0,1315,IT,BC
1348,2011,190.0,1315,EE,OC
1349,2012,190.0,1,BY,BC
1350,2014,190.0,1219,CS,OC
1351,2015,190.0,1315,EC,BC
1352,2017,190.0,1,EE,SCA
1353,2019,190.0,4,EI,BC
1354,2020,190.0,2,IS,BC
1355,2021,190.0,5012,CC,OC
1356,2024,190.0,1315,EC,BC
1357,2025,190.0,1315,EC,BC
1358,2028,190.0,2006,IM,BC
1359,2029,190.0,1,BY,BC
1360,2030,190.0,2006,BS,OC
1361,2031,190.0,1,EC,SC
1362,2033,190.0,4,CM,MBC
1363,2035,190.0,1419,CS,OC
1364,2037,190.0,4,EC,BCM
1365,2037,190.0,1,ME,BC
1366,2039,190.0,1315,EC,BC
1367,2041,190.0,1315,IT,BC
1368,2042,190.0,1,BY,MBC
1369,2044,190.0,2006,EE,OC
1370,2045,190.0,1324,AD,OC
1371,2047,190.0,4,AE,SC
1372,2048,190.0,4,CM,MBC
1373,2049,190.0,2377,CS,OC
1374,2051,190.0,1,ME,BC
1375,2052,190.0,2006,IM,BC
1376,2053,190.0,4,CM,MBC
1377,2055,190.0,4,AE,BC
1378,2056,190.0,4,EI,BC
1379,2057,190.0,1315,EC,BC
1380,2058,190.0,2006,EC,MBC
1381,2059,190.0,1219,CS,OC
1382,2060,190.0,2006,IM,BC
1383,2061,190.0,5008,CS,BC
1384,2062,190.0,4,CM,MBC
1385,2063,190.0,1315,IT,BC
1386,2065,190.0,5008,EE,OC
1387,2067,190.0,1,ME,BC
1388,2076,190.0,1315,EE,OC
1389,2078,190.0,2006,IM,BC
1390,2083,190.0,2,CH,BC
1391,2084,190.0,4,AE,BC
1392,2086,190.0,4,EC,BCM
1393,2088,190.0,1,CE,OC
1394,2089,190.0,1,BY,MBC
1395,2090,190.0,2377,CS,OC
1396,2091,190.0,1,IM,MBC
1397,2092,190.0,4,MF,OC
1398,2095,190.0,4,MF,OC
1399,2097,190.0,1,ME,BC
1400,2098,190.0,4,EI,BC
1401,2099,190.0,2377,CS,OC
1402,2100,190.0,1315,CH,OC
1403,2101,190.0,1399,CS,OC
1404,2102,190.0,2,CL,OC
1405,2103,190.0,2,CL,OC
1406,2104,190.0,1315,IT,BC
1407,2107,190.0,2,FS,OC
1408,2109,190.0,1315,EE,OC
1409,2112,190.0,1315,ME,OC
1410,2113,190.0,1219,CS,OC
1411,2115,190.0,1,ME,SC
1412,2117,190.0,2007,IM,OC
1413,2121,190.0,1,EM,MBC
1414,2122,190.0,1315,EC,BC
1415,2123,190.0,1219,CS,OC
1416,2126,190.0,2005,CS,OC
1417,2129,190.0,2006,CE,OC
1418,2130,190.0,2006,IM,BC
1419,2131,190.0,1315,EC,BC
1420,2132,190.0,1315,IT,BC
1421,2133,190.0,4,CM,MBC
1422,2134,190.0,1219,CS,OC
1423,2135,190.0,1,IE,OC
1424,2136,190.0,1,IM,MBC
1425,2138,190.0,2007,EC,OC
1426,2140,190.0,1315,IT,BC
1427,2142,190.0,4,EI,BC
1428,2143,190.0,4,EI,BC
1429,2146,190.0,1219,CS,OC
1430,2147,190.0,2006,BS,OC
1431,2149,190.0,1,ME,SC
1432,2154,190.0,1419,CS,OC
1433,2155,190.0,1,IM,MBC
1434,2156,190.0,1315,IT,BC
1435,2157,190.0,1405,CS,OC
1436,2158,190.0,1315,EE,OC
1437,2161,190.0,2006,PR,OC
1438,2163,190.0,2006,EE,OC
1439,2165,190.0,1,IM,MBC
1440,2166,190.0,1315,IT,BC
1441,2167,190.0,5008,CM,OC
1442,2168,190.0,1219,CS,OC
1443,2169,190.0,1,CM,SC
1444,2171,190.0,2377,CS,OC
1445,2172,190.0,4,EI,BC
1446,2175,190.0,1149,CS,OC
1447,2176,190.0,1315,EC,BC
1448,2177,190.0,1315,EE,OC
1449,2178,190.0,4,AE,BC
1450,2179,190.0,1,EM,MBC
1451,2180,190.0,1315,EE,OC
1452,2181,190.0,4,EC,MBC
1453,2183,190.0,1315,IT,BC
1454,2184,190.0,4,MF,OC
1455,2189,190.0,2377,CS,OC
1456,2190,190.0,1315,CE,OC
1457,2191,190.0,1315,IT,BC
1458,2193,190.0,4,EI,BC
1459,2196,190.0,4,AE,BC
1460,2198,190.0,1,EC,SC
1461,2199,190.0,4,EC,SC
1462,2200,190.0,4,MF,OC
1463,2202,190.0,1219,CS,OC
1464,2206,190.0,4,MF,OC
1465,2209,190.0,1317,CS,OC
1466,2213,190.0,1315,EE,OC
1467,2214,190.0,2377,CS,OC
1468,2215,190.0,5008,EC,OC
1469,2216,190.0,4,CM,MBC
1470,2219,190.0,3011,BT,OC
1471,2220,190.0,2006,IM,BC
1472,2221,190.0,1315,IT,BC
1473,2223,190.0,5008,CS,BC
1474,2224,190.0,1315,IT,BC
1475,2225,190.0,1,BY,BC
1476,2230,190.0,1,GI,OC
1477,2237,190.0,2006,EE,BC
1478,2238,190.0,1315,EE,OC
1479,2239,190.0,1315,EE,OC
1480,2240,190.0,1315,EE,OC
1481,2242,190.0,1,IM,MBC
1482,2244,190.0,2006,IM,BC
1483,2248,190.0,4,CS,SC
1484,2250,190.0,1,BY,MBC
1485,2255,190.0,2006,IM,BC
1486,2256,190.0,1,IE,OC
1487,2258,190.0,1315,EE,OC
1488,2259,190.0,2006,CM,MBC
1489,2260,190.0,1315,CH,OC
1490,2263,190.0,2025,CS,OC
1491,2264,190.0,1113,CS,OC
1492,2265,190.0,1315,EE,OC
1493,2266,190.0,1315,CS,MBC
1494,2269,190.0,1219,AD,OC
1495,2270,190.0,1315,EE,OC
1496,2271,190.0,2377,EC,OC
1497,2272,190.0,4,MF,OC
1498,2273,190.0,1315,ME,OC
1499,2274,190.0,2006,CM,MBC
1500,2276,190.0,2007,CS,BC
1501,2277,190.0,2377,CS,BC
1502,2279,190.0,1315,ME,OC
1503,2280,190.0,2007,CM,OC
1504,2287,190.0,1,CM,SCA
1505,2291,190.0,1,GI,OC
1506,2293,190.0,1315,EE,OC
1507,2294,190.0,4,AE,BC
1508,2294,190.0,2007,CS,BC
1509,2297,190.0,1219,CS,OC
1510,2298,190.0,4,AE,BC
1511,2299,190.0,1315,EE,OC
1512,2302,190.0,1,BY,SC
1513,2306,190.0,2007,CS,BC
1514,2307,190.0,5008,CS,BC
1515,2309,190.0,1219,CS,OC
1516,2310,190.0,1,EM,MBC
1517,2311,190.0,1,MA,OC
1518,2314,190.0,2007,CM,OC
1519,2318,190.0,1315,EE,OC
1520,2319,190.0,1315,EE,OC
1521,2321,190.0,1219,CS,OC
1522,2323,190.0,1315,ME,OC
1523,2326,190.0,2006,MF,OC
1524,2327,190.0,2007,CS,BC
1525,2329,190.0,1,CE,BC
1526,2330,190.0,1210,CS,OC
1527,2331,190.0,2006,RA,OC
1528,2332,190.0,4,AE,BC
1529,2334,190.0,1315,EE,OC
1530,2335,190.0,1315,EE,BC
1531,2336,190.0,1219,CS,OC
1532,2338,190.0,5012,CC,OC
1533,2339,190.0,1,EC,SC
1534,2341,190.0,1315,EE,BC
1535,2343,190.0,5008,EC,OC
1536,2345,190.0,4,AE,BC
1537,2347,190.0,1,EM,SC
1538,2348,190.0,1315,ME,OC
1539,2349,190.0,2006,ME,BC
1540,2350,190.0,5008,CS,BC
1541,2352,190.0,2377,CS,BC
1542,2353,190.0,4,MF,BC
1543,2355,190.0,4,AE,BC
1544,2358,190.0,1,ME,SC
1545,2361,190.0,1,ME,BCM
1546,2362,190.0,2712,CS,OC
1547,2363,190.0,2377,CS,BC
1548,2365,190.0,1304,CS,OC
1549,2366,190.0,2007,CS,BC
1550,2369,190.0,1315,ME,OC
1551,2370,190.0,2005,CS,OC
1552,2371,190.0,1315,ME,OC
1553,2372,190.0,5008,CS,BC
1554,2373,190.0,1,ME,MBC
1555,2374,190.0,4,EM,BCM
1556,2376,190.0,4,EI,BC
1557,2379,190.0,1304,EC,OC
1558,2381,190.0,1315,ME,OC
1559,2383,190.0,1317,CS,OC
1560,2385,190.0,1,BY,BC
1561,2386,190.0,5012,CC,OC
1562,2388,190.0,2006,CM,MBC
1563,2392,190.0,2377,CS,BC
1564,2393,190.0,2377,CS,BC
1565,2394,190.0,1315,ME,OC
1566,2401,190.0,1315,ME,OC
1567,2405,190.0,5008,CS,BC
1568,2408,190.0,2006,EE,BC
1569,2410,190.0,2,CH,BC
1570,2411,190.0,4,AE,MBC
1571,2413,190.0,2005,CS,OC
1572,2415,190.0,1,CM,SC
1573,2416,190.0,5008,EC,OC
1574,2418,190.0,2007,CM,OC
1575,2419,190.0,2006,RA,OC
1576,2420,190.0,1315,ME,OC
1577,2421,190.0,5008,CS,BC
1578,2422,190.0,2006,MF,OC
1579,2423,190.0,2006,BY,OC
1580,2424,190.0,1120,CS,OC
1581,2426,190.0,2005,CS,OC
1582,2430,190.0,5008,EC,OC
1583,2434,190.0,2006,EE,BC
1584,2435,190.0,4,EC,MBC
1585,2436,190.0,4,MF,BC
1586,2437,190.0,4,EC,MBC
1587,2438,190.0,1,IM,MBC
1588,2439,190.0,1219,CS,OC
1589,2441,190.0,4,MF,BC
1590,2443,190.0,1315,ME,OC
1591,2445,190.0,2,CH,BC
1592,2447,190.0,4,EI,BC
1593,2448,190.0,1219,CS,OC
1594,2449,190.0,2377,CS,BC
1595,2452,190.0,2007,CM,OC
1596,2453,190.0,4,MF,BC
1597,2454,190.0,1211,CS,OC
1598,2456,190.0,1419,CS,OC
1599,2457,190.0,2007,EC,OC
1600,2458,190.0,1315,EE,BC
1601,2459,190.0,1219,CS,OC
1602,2461,190.0,4,EI,BC
1603,2463,190.0,1315,EE,BC
1604,2466,190.0,2006,EE,BC
1605,2469,190.0,2,CH,BC
1606,2476,190.0,1315,ME,OC
1607,2483,190.0,2006,FY,OC
1608,2484,190.0,5012,CC,OC
1609,2487,190.0,1315,CS,MBC
1610,2489,190.0,5008,CM,OC
1611,2493,190.0,4,EC,MBC
1612,2495,190.0,4,AE,BC
1613,2496,190.0,2006,EE,BC
1614,2500,190.0,1315,EE,BC
1615,2501,190.0,1,CM,SC
1616,2504,190.0,5008,CM,OC
1617,2507,190.0,1219,AD,OC
1618,2508,190.0,1,EM,SC
1619,2509,190.0,2007,CS,BC
1620,2510,190.0,1,EM,MBC
1621,2512,190.0,1,IM,MBC
1622,2513,190.0,2007,EC,OC
1623,2514,190.0,2007,CS,BC
1624,2515,190.0,1317,CS,OC
1625,2517,190.0,1,ME,BCM
1626,2518,190.0,4,MF,BC
1627,2520,190.0,1219,CS,OC
1628,2521,190.0,1,IM,MBC
1629,2522,190.0,2007,CS,BC
1630,2523,190.0,1219,CS,OC
1631,2527,190.0,2377,CS,BC
1632,2528,190.0,2377,CS,BC
1633,2530,190.0,1315,EE,BC
1634,2537,190.0,1309,CS,OC
1635,2541,190.0,1315,EE,BC
1636,2542,190.0,1315,CS,BCM
1637,2543,190.0,2007,EC,OC
1638,2545,190.0,1219,CS,OC
1639,2546,190.0,1219,IT,OC
1640,2547,190.0,1113,EC,OC
1641,2548,190.0,1,BY,BC
1642,2550,190.0,4,EI,BC
1643,2551,190.0,2007,CS,BC
1644,2552,190.0,1315,CS,MBC
1645,2553,190.0,1315,CS,MBC
1646,2554,190.0,2007,EC,OC
1647,2555,190.0,1,EM,MBC
1648,2558,190.0,5008,EC,OC
1649,2560,190.0,5008,CS,BC
1650,2561,190.0,5008,CS,BC
1651,2562,190.0,1,EM,SC
1652,2563,190.0,5008,EC,OC
1653,2564,190.0,1,ME,MBC
1654,2566,190.0,1219,CS,OC
1655,2569,190.0,4,EC,MBC
1656,2570,190.0,1315,CE,OC
1657,2571,190.0,1219,CS,OC
1658,2573,190.0,1315,ME,OC
1659,2574,190.0,2718,CS,OC
1660,2576,190.0,2377,CS,BC
1661,2577,190.0,4,EC,MBC
1662,2578,190.0,4,EM,BCM
1663,2581,190.0,2007,CS,BC
1664,2582,190.0,1399,CS,OC
1665,2583,190.0,2006,BS,BC
1666,2584,190.0,1315,CS,MBC
1667,2585,190.0,2007,CM,OC
1668,2586,190.0,1211,AE,OC
1669,2587,190.0,1,MA,OC
1670,2590,190.0,2,CH,BC
1671,2591,190.0,2712,EC,OC
1672,2592,190.0,1219,CS,OC
1673,2593,190.0,3011,BT,OC
1674,2595,190.0,2007,CS,BC
1675,2596,190.0,2006,EE,BC
1676,2597,190.0,5008,CS,BC
1677,2599,190.0,1422,CS,OC
1678,2601,190.0,2006,CE,OC
1679,2603,190.0,1,EM,MBC
1680,2604,190.0,1,EM,MBC
1681,2612,190.0,1315,ME,OC
1682,2613,190.0,1219,CS,OC
1683,2614,190.0,5008,CS,BC
1684,2615,190.0,1211,CS,OC
1685,2616,190.0,4,MF,BC
1686,2617,190.0,1315,ME,OC
1687,2618,190.0,1,BY,MBC
1688,2620,190.0,2006,CE,OC
1689,2621,190.0,1315,ME,OC
1690,2622,190.0,1,MN,OC
1691,2623,190.0,1315,ME,OC
1692,2625,190.0,2005,CS,OC
1693,2626,190.0,1315,ME,OC
1694,2627,190.0,1,EM,MBC
1695,2629,190.0,1219,CS,BC
1696,2630,190.0,1,BY,BC
1697,2631,190.0,2,IB,MBC
1698,2632,190.0,4,AE,BC
1699,2633,190.0,1315,EE,BC
1700,2634,190.0,1,GI,OC
1701,2635,190.0,4,IM,BCM
1702,2636,190.0,1,CM,SC
1703,2637,190.0,1315,EC,MBC
1704,2638,190.0,2006,MF,OC
1705,2640,190.0,1219,BT,OC
1706,2641,190.0,1113,CS,OC
1707,2642,190.0,4,EI,BC
1708,2643,190.0,2,CH,BC
1709,2644,190.0,4,EI,BC
1710,2645,190.0,2006,CE,OC
1711,2646,190.0,1315,EE,BC
1712,2650,190.0,1219,EC,OC
1713,2651,190.0,2005,CS,OC
1714,2652,190.0,4,MF,BC
1715,2653,190.0,1,IE,OC
1716,2654,190.0,4,EC,MBC
1717,2656,190.0,1,BY,BC
1718,2659,190.0,4,IM,BCM
1719,2660,190.0,2,CL,OC
1720,2662,190.0,2,IS,BC
1721,2663,190.0,2006,IY,OC
1722,2665,190.0,4,EI,BC
