S NO,APPLN NO,COMMUNITY,GENERAL RANK,AGGREGATE MARK,COLLEGE CODE,BRANCH CODE,ALLOTTED CATEGORY
7195,348079,BC,11741,175.5,1317,IT,OC
7196,236846,MBC,11742,175.5,1219,EC,MBC
7197,288838,MBC,11743,175.5,2006,IY,MBC
7198,247907,BC,11744,175.5,4974,CS,BC
7199,241694,SC,11746,175.5,2,LE,OC
7200,239711,BC,11747,175.5,1431,EC,OC
7201,250077,SC,11748,175.5,2712,EC,SC
7202,266859,BC,11749,175.5,2005,IB,BC
7203,201097,BC,11751,175.5,1317,BT,BC
7204,278682,MBC,11753,175.5,2615,MT,OC
7205,252556,BCM,11754,175.5,1399,CS,BCM
7206,306874,BC,11755,175.5,1324,EE,OC
7207,351596,OC,11757,175.5,2,TX,OC
7208,205678,BC,11759,175.5,2622,CS,OC
7209,201675,BC,11760,175.5,2761,RM,OC
7210,213371,BC,11761,175.5,2764,CS,OC
7211,292575,BC,11762,175.5,2711,EC,OC
7212,260467,BC,11764,175.5,4974,EC,OC
7213,235862,BC,11765,175.5,2711,FD,OC
7214,221071,BC,11766,175.5,1317,EC,OC
7215,217560,OC,11767,175.5,1304,IT,OC
7216,246057,MBC,11768,175.5,2736,BM,OC
7217,289298,BC,11770,175.5,2715,CS,OC
7218,323244,BC,11773,175.5,4960,EC,OC
7219,257039,MBC,11775,175.5,2718,CS,MBC
7220,292055,BC,11776,175.5,2712,ME,OC
7221,348446,BC,11778,175.5,2711,CS,BC
7222,265151,SC,11779,175.5,4933,EC,OC
7223,291076,OC,11780,175.5,5986,CS,OC
7224,203729,BC,11781,175.5,5901,EC,BC
7225,330072,BC,11782,175.5,4980,ME,OC
7226,246446,BCM,11785,175.5,2,PP,BCM
7227,212955,MBC,11787,175.5,2712,SE,MBC
7228,225750,BC,11788,175.5,4960,EC,OC
7229,210616,BC,11791,175.5,2006,AS,BC
7230,236277,BC,11792,175.5,2329,AD,OC
7231,252168,BC,11794,175.5,4960,CS,OC
7232,212910,BC,11796,175.5,2718,AD,BC
7233,270464,BC,11803,175.5,2607,BT,OC
7234,234282,MBC,11804,175.5,2005,ME,MBC
7235,203100,BC,11805,175.5,2603,CS,OC
7236,215666,MBC,11806,175.5,1219,EC,MBC
7237,200486,BC,11810,175.5,1210,CS,OC
7238,227363,BC,11811,175.5,2025,CS,BC
7239,326676,SC,11812,175.5,1315,IT,SC
7240,236750,BC,11818,175.5,2718,EC,BC
7241,243414,BC,11820,175.5,2718,CB,OC
7242,320457,MBC,11821,175.5,2005,ME,MBC
7243,299011,BC,11822,175.5,1399,BM,OC
7244,346753,MBC,11824,175.5,1219,AD,MBC
7245,320969,BC,11825,175.5,3819,CS,OC
7246,321128,BC,11826,175.5,1399,CS,BC
7247,217188,MBC,11827,175.5,2006,MS,MBC
7248,278073,OC,11828,175.5,2712,ME,OC
7249,234670,OC,11831,175.5,1419,IT,OC
7250,232425,BC,11832,175.5,5986,IT,OC
7251,266378,MBC,11834,175.5,2615,MT,OC
7252,216272,BC,11835,175.5,2006,FY,OC
7253,292506,OC,11839,175.5,3465,CS,OC
7254,204749,SC,11842,175.5,1120,CS,OC
7255,227237,MBC,11844,175.5,1113,CS,MBC
7256,260121,BC,11845,175.5,1399,EC,OC
7257,242635,BC,11846,175.5,2712,ME,OC
7258,220268,BC,11848,175.5,2711,EC,OC
7259,254251,BCM,11850,175.5,2,PP,BCM
7260,227257,SC,11853,175.5,4,IM,SC
7261,241893,MBC,11854,175.5,5901,CS,MBC
7262,234912,MBC,11860,175.5,2,FS,MBC
7263,202869,OC,11861,175.5,1419,EC,OC
7264,345669,MBC,11862,175.5,2712,SE,MBC
7265,201774,OC,11865,175.5,1324,CS,OC
7266,265921,BC,11866,175.5,5008,CN,OC
7267,358296,SC,11867,175.5,5008,CS,SC
7268,284505,BC,11868,175.5,1321,MN,OC
7269,250876,BC,11871,175.5,2711,FD,OC
7270,223583,BC,11872,175.5,1113,AD,BC
7271,304542,SC,11873,175.5,1,MN,SC
7272,282095,BC,11875,175.5,2,TX,OC
7273,256491,MBC,11876,175.5,2718,EC,MBC
7274,254441,MBC,11877,175.5,1210,CS,OC
7275,249293,OC,11879,175.5,1216,BM,OC
7276,203741,BC,11881,175.5,1219,ME,BC
7277,213319,BC,11882,175.5,5008,CN,OC
7278,252140,BC,11883,175.5,2711,CH,OC
7279,218938,MBC,11884,175.5,1304,CS,MBC
7280,354923,BC,11885,175.5,2741,CS,OC
7281,235895,BC,11886,175.5,2718,EE,OC
7282,211726,BC,11891,175.5,2615,ME,OC
7283,287483,BC,11892,175.5,2328,CS,OC
7284,286123,BC,11893,175.5,5901,EC,BC
7285,230022,BC,11895,175.5,1219,ME,BC
7286,285081,BC,11898,175.5,2719,CS,OC
7287,290184,BC,11901,175.5,2718,EC,BC
7288,209016,BC,11902,175.5,1211,EE,OC
7289,229029,BC,11903,175.5,1419,CS,BC
7290,227138,BC,11905,175.5,1306,CS,OC
7291,338037,BC,11906,175.5,2005,IB,BC
7292,246163,BC,11907,175.5,4023,CE,OC
7293,284269,BC,11908,175.5,1118,BM,OC
7294,291014,SC,11909,175.5,4,EI,SC
7295,200388,OC,11910,175.5,1210,CS,OC
7296,245647,BC,11911,175.5,1149,CS,OC
7297,360701,SC,11912,175.5,2,IB,SC
7298,315292,MBC,11914,175.5,1315,CH,MBC
7299,326104,MBC,11915,175.5,2,PM,MBC
7300,204730,MBC,11917,175.5,2006,IY,MBC
7301,229998,OC,11918,175.5,1399,EC,OC
7302,254138,OC,11919,175.5,1309,IT,OC
7303,332329,BC,11920,175.5,1309,CS,BC
7304,299758,BC,11921,175.5,2005,CE,OC
7305,215977,BC,11924,175.5,2712,ME,OC
7306,268375,MBC,11925,175.5,5901,EC,MBC
7307,255503,BC,11932,175.5,4960,CS,OC
7308,316819,BC,11933,175.5,2005,IB,BC
7309,216098,OC,11936,175.5,1324,CS,OC
7310,225637,BC,11937,175.5,2343,HT,OC
7311,209306,MBC,11940,175.25,2718,CS,MBC
7312,322228,BC,11941,175.25,1113,EC,OC
7313,324010,BCM,11942,175.25,2615,EC,BCM
7314,302250,BC,11944,175,2718,CB,OC
7315,243370,BC,11945,175,1324,CE,OC
7316,312991,BC,11946,175,1399,EC,OC
7317,261619,BC,11947,175,5008,CN,OC
7318,346708,MBC,11948,175,3011,CS,OC
7319,222689,BC,11949,175,2718,EC,BC
7320,229772,BC,11951,175,4960,EE,OC
7321,343976,BC,11952,175,2005,CE,OC
7322,242629,SC,11954,175,2007,CS,SC
7323,278900,BC,11958,175,4686,EC,OC
7324,227739,MBC,11960,175,2718,CS,MBC
7325,231078,BC,11961,175,1419,CS,BC
7326,243697,BC,11962,175,2615,EE,BC
7327,217768,BC,11963,175,2025,CS,BC
7328,336626,MBC,11964,175,2735,IT,OC
7329,206073,BC,11966,175,1321,MN,OC
7330,272104,BC,11967,175,2712,ME,OC
7331,295863,BC,11975,175,1013,EC,OC
7332,234031,BC,11976,175,5901,EE,OC
7333,303257,BC,11977,175,2702,AD,OC
7334,252206,BC,11978,175,2718,CB,OC
7335,319320,BC,11979,175,2006,PN,BC
7336,247673,BC,11981,175,1419,CS,BC
7337,284062,BC,11983,175,2608,CB,OC
7338,288620,SCA,11985,175,2006,IM,SCA
7339,200302,BC,11986,175,1219,CE,OC
7340,278423,BCM,11987,175,5986,CS,OC
7341,201422,BC,11989,175,1210,CS,OC
