general_rank,cutoff,community,community_rank
95985,148.0,MBC,27074
95986,148.0,MBC,27075
95987,148.0,MBC,27076
95988,148.0,BCM,4911
95989,148.0,MBC,27077
95990,148.0,BC,49423
95991,148.0,BC,49424
95992,148.0,BC,49425
95993,148.0,BC,49426
95994,148.0,SC,8632
95995,148.0,SC,8633
95996,148.0,BC,49427
95997,148.0,MBC,27078
95998,148.0,BC,49428
95999,148.0,MBC,27079
96000,148.0,MBC,27080
96001,148.0,BCM,4912
96002,148.0,MBC,27081
96003,148.0,BC,49429
96004,148.0,MBC,27082
96005,148.0,BC,49430
96006,148.0,BC,49431
96007,148.0,BC,49432
96008,148.0,BC,49433
96009,148.0,BC,49434
96010,148.0,BC,49435
96011,148.0,BC,49436
96012,148.0,MBC,27083
96013,148.0,BC,49437
96014,148.0,BC,49438
96015,148.0,MBC,27084
96016,148.0,BC,49439
96017,148.0,BCM,4913
96018,148.0,MBC,27085
96019,148.0,BC,49440
96020,148.0,MBC,27086
96021,148.0,MBC,27087
96022,148.0,BC,49441
96023,148.0,BC,49442
96024,148.0,MBC,27088
96025,148.0,BC,49443
96026,148.0,MBC,27089
96027,148.0,MBC,27090
96028,148.0,BC,49444
96029,148.0,BC,49445
96030,148.0,SC,8634
96031,148.0,MBC,27091
96032,148.0,ST,324
96033,148.0,MBC,27092
96034,148.0,BC,49446
96035,148.0,BC,49447
96036,148.0,MBC,27093
96037,148.0,BC,49448
96038,148.0,BC,49449
96039,148.0,SC,8635
96040,148.0,MBC,27094
96041,148.0,BC,49450
96042,148.0,SC,8636
96043,148.0,SC,8637
96044,148.0,SC,8638
96045,148.0,BC,49451
96046,148.0,MBC,27095
96047,148.0,BC,49452
96048,148.0,MBC,27096
96049,148.0,SC,8639
96050,148.0,MBC,27097
96051,148.0,MBC,27098
96052,148.0,MBC,27099
96053,148.0,BCM,4914
96054,148.0,BCM,4915
96055,148.0,BC,49453
96056,148.0,BC,49454
96057,148.0,BC,49455
96058,148.0,MBC,27100
96059,148.0,MBC,27101
96060,148.0,BC,49456
96061,148.0,BC,49457
96062,148.0,BC,49458
96063,148.0,SC,8640
96064,148.0,BC,49459
96065,148.0,BC,49460
96066,148.0,MBC,27102
96067,148.0,BC,49461
96068,148.0,MBC,27103
96069,148.0,BC,49462
96070,148.0,MBC,27104
96071,148.0,BC,49463
96072,148.0,SC,8641
96073,148.0,MBC,27105
96074,148.0,MBC,27106
96075,148.0,MBC,27107
96076,148.0,MBC,27108
96077,148.0,MBC,27109
96078,148.0,BC,49464
96079,148.0,MBC,27110
96080,148.0,MBC,27111
96081,148.0,BC,49465
96082,148.0,MBC,27112
96083,148.0,MBC,27113
96084,148.0,BC,49466
96085,148.0,MBC,27114
96086,148.0,BC,49467
96087,148.0,SC,8642
96088,148.0,BC,49468
96089,148.0,BC,49469
96090,148.0,BC,49470
96091,148.0,BC,49471
96092,148.0,MBC,27115
96093,148.0,MBC,27116
96094,148.0,BCM,4916
96095,148.0,BC,49472
96096,148.0,SC,8643
96097,148.0,BCM,4917
96098,148.0,BC,49473
96099,148.0,MBC,27117
96100,148.0,OC,
96101,148.0,SC,8644
96102,148.0,MBC,27118
96103,148.0,BC,49474
96104,148.0,MBC,27119
96105,148.0,MBC,27120
96106,148.0,MBC,27121
96107,148.0,MBC,27122
96108,148.0,MBC,27123
96109,148.0,BC,49475
96110,148.0,MBC,27124
96111,148.0,SC,8645
96112,148.0,MBC,27125
96113,148.0,MBC,27126
96114,148.0,BC,49476
96115,148.0,BC,49477
96116,148.0,BCM,4918
96117,148.0,BC,49478
96118,148.0,MBC,27127
96119,148.0,MBC,27128
96120,148.0,MBC,27129
96121,148.0,BC,49479
96122,148.0,SC,8646
96123,148.0,BC,49480
96124,148.0,BC,49481
96125,148.0,MBC,27130
96126,148.0,BC,49482
96127,148.0,BCM,4919
96128,148.0,BC,49483
96129,148.0,MBC,27131
96130,148.0,BC,49484
96131,148.0,BC,49485
96132,148.0,SC,8647
96133,148.0,BC,49486
96134,148.0,BC,49487
96135,148.0,BC,49488
96136,148.0,BC,49489
96137,148.0,MBC,27132
96138,148.0,MBC,27133
96139,148.0,MBC,27134
96140,148.0,BC,49490
96141,148.0,BCM,4920
96142,148.0,MBC,27135
96143,148.0,BC,49491
96144,148.0,BC,49492
96145,148.0,MBC,27136
96146,148.0,MBC,27137
96147,148.0,BC,49493
96148,148.0,OC,
96149,148.0,BC,49494
96150,148.0,MBC,27138
96151,148.0,BC,49495
96152,148.0,BC,49496
96153,148.0,BC,49497
96154,148.0,SC,8648
96155,148.0,BC,49498
96156,148.0,BCM,4921
96157,148.0,MBC,27139
96158,148.0,MBC,27140
96159,148.0,MBC,27141
96160,148.0,MBC,27142
96161,148.0,SC,8649
96162,148.0,MBC,27143
96163,148.0,MBC,27144
96164,148.0,BC,49499
96165,148.0,MBC,27145
96166,148.0,SC,8650
96167,148.0,BC,49500
96168,148.0,BC,49501
96169,148.0,BC,49502
96170,148.0,OC,
96171,148.0,MBC,27146
96172,148.0,BC,49503
96173,148.0,BC,49504
96174,148.0,MBC,27147
96175,148.0,MBC,27148
96176,148.0,BC,49505
96177,148.0,MBC,27149
96178,148.0,MBC,27150
96179,148.0,MBC,27151
96180,148.0,MBC,27152
96181,148.0,BC,49506
96182,148.0,BC,49507
96183,148.0,SC,8651
96184,148.0,SC,8652
96185,148.0,BC,49508
96186,148.0,OC,
96187,148.0,MBC,27153
96188,148.0,MBC,27154
96189,148.0,BC,49509
96190,148.0,SCA,959
96191,148.0,MBC,27155
96192,148.0,BC,49510
96193,148.0,BC,49511
96194,148.0,SC,8653
96195,148.0,BC,49512
96196,148.0,MBC,27156
96197,148.0,MBC,27157
96198,148.0,SC,8654
96199,148.0,SC,8655
96200,148.0,MBC,27158
96201,148.0,BC,49513
96202,148.0,MBC,27159
96203,148.0,SC,8656
96204,148.0,BC,49514
96205,148.0,SC,8657
96206,148.0,SC,8658
96207,148.0,BC,49515
96208,148.0,BC,49516
96209,148.0,BC,49517
96210,148.0,MBC,27160
96211,148.0,MBC,27161
96212,148.0,BC,49518
96213,148.0,MBC,27162
96214,148.0,BC,49519
96215,148.0,SC,8659
96216,148.0,BC,49520
96217,148.0,MBC,27163
96218,148.0,BC,49521
96219,148.0,SC,8660
96220,148.0,OC,
96221,148.0,BC,49522
96222,148.0,MBC,27164
96223,148.0,SC,8661
96224,148.0,SC,8662
96225,148.0,MBC,27165
96226,148.0,BC,49523
96227,148.0,MBC,27166
96228,148.0,BC,49524
96229,148.0,SC,8663
96230,148.0,MBC,27167
96231,148.0,BC,49525
96232,148.0,BC,49526
96233,148.0,MBC,27168
96234,148.0,SC,8664
96235,148.0,SC,8665
96236,148.0,MBC,27169
96237,148.0,MBC,27170
96238,148.0,BC,49527
96239,148.0,BC,49528
96240,148.0,BC,49529
96241,148.0,MBC,27171
96242,148.0,BC,49530
96243,148.0,MBC,27172
96244,148.0,MBC,27173
96245,148.0,BC,49531
96246,148.0,MBC,27174
96247,148.0,MBC,27175
96248,148.0,SC,8666
96249,148.0,SCA,960
96250,148.0,BC,49532
96251,148.0,MBC,27176
96252,148.0,MBC,27177
96253,148.0,BC,49533
96254,148.0,MBC,27178
96255,148.0,BC,49534
96256,148.0,BC,49535
96257,148.0,BC,49536
96258,148.0,BC,49537
96259,148.0,BC,49538
96260,148.0,MBC,27179
96261,148.0,OC,
96262,148.0,BC,49539
96263,148.0,SCA,961
96264,148.0,SC,8667
96265,148.0,MBC,27180
96266,148.0,MBC,27181
96267,148.0,OC,
96268,148.0,MBC,27182
96269,148.0,MBC,27183
96270,148.0,MBC,27184
96271,148.0,MBC,27185
96272,148.0,SC,8668
96273,148.0,BC,49540
96274,148.0,OC,
96275,148.0,MBC,27186
96276,148.0,MBC,27187
96277,148.0,OC,
96278,148.0,BC,49541
96279,148.0,MBC,27188
96280,148.0,MBC,27189
96281,148.0,BC,49542
96282,148.0,BC,49543
96283,148.0,BC,49544
96284,148.0,MBC,27190
96285,148.0,SC,8669
96286,148.0,BC,49545
96287,148.0,BC,49546
96288,148.0,MBC,27191
96289,148.0,BC,49547
96290,148.0,SC,8670
96291,148.0,BC,49548
96292,148.0,MBC,27192
96293,148.0,BC,49549
96294,148.0,BC,49550
96295,148.0,MBC,27193
96296,148.0,BC,49551
96297,148.0,MBC,27194
96298,148.0,BC,49552
96299,148.0,BC,49553
96300,148.0,BCM,4922
96301,148.0,BC,49554
96302,148.0,MBC,27195
96303,148.0,ST,325
96304,148.0,SC,8671
96305,148.0,BC,49555
96306,148.0,BC,49556
96307,148.0,BC,49557
96308,148.0,BC,49558
96309,148.0,BC,49559
96310,148.0,MBC,27196
96311,148.0,BC,49560
96312,148.0,SCA,962
96313,148.0,SC,8672
96314,148.0,SC,8673
96315,148.0,BC,49561
96316,148.0,BC,49562
96317,148.0,SC,8674
96318,148.0,MBC,27197
96319,148.0,BC,49563
96320,148.0,BC,49564
96321,148.0,MBC,27198
96322,148.0,BC,49565
96323,148.0,BC,49566
96324,148.0,MBC,27199
96325,148.0,MBC,27200
96326,148.0,SC,8675
96327,148.0,BC,49567
96328,148.0,BC,49568
96329,148.0,MBC,27201
96330,148.0,BC,49569
96331,148.0,BC,49570
96332,148.0,BC,49571
96333,148.0,BCM,4923
96334,148.0,OC,
96335,148.0,BC,49572
96336,148.0,BC,49573
96337,148.0,SC,8676
96338,148.0,MBC,27202
96339,148.0,MBC,27203
96340,148.0,SC,8677
96341,148.0,MBC,27204
96342,148.0,SCA,963
96343,148.0,MBC,27205
96344,148.0,MBC,27206
96345,148.0,SC,8678
96346,148.0,BC,49574
96347,148.0,SC,8679
96348,148.0,SC,8680
96349,148.0,SC,8681
96350,148.0,MBC,27207
96351,148.0,MBC,27208
96352,148.0,MBC,27209
96353,148.0,MBC,27210
96354,148.0,SCA,964
96355,148.0,BC,49575
96356,148.0,SC,8682
96357,148.0,BC,49576
96358,148.0,MBC,27211
96359,148.0,MBC,27212
96360,148.0,MBC,27213
96361,148.0,MBC,27214
96362,148.0,SC,8683
96363,148.0,BC,49577
96364,148.0,SC,8684
96365,148.0,BC,49578
96366,148.0,MBC,27215
96367,148.0,BC,49579
96368,148.0,BC,49580
96369,148.0,MBC,27216
96370,148.0,MBC,27217
96371,148.0,BC,49581
96372,148.0,MBC,27218
96373,148.0,BCM,4924
96374,148.0,MBC,27219
96375,148.0,BC,49582
96376,148.0,MBC,27220
96377,148.0,MBC,27221
96378,148.0,BC,49583
96379,148.0,BC,49584
96380,148.0,ST,326
96381,148.0,BC,49585
96382,148.0,BC,49586
96383,148.0,BC,49587
96384,148.0,BC,49588
96385,148.0,MBC,27222
96386,148.0,SC,8685
96387,148.0,BC,49589
96388,148.0,MBC,27223
96389,148.0,BC,49590
96390,148.0,BCM,4925
96391,148.0,SC,8686
96392,148.0,SC,8687
96393,148.0,BC,49591
96394,148.0,BC,49592
96395,148.0,SC,8688
96396,148.0,MBC,27224
96397,148.0,BC,49593
96398,148.0,MBC,27225
96399,148.0,SC,8689
96400,148.0,BC,49594
96401,148.0,BC,49595
96402,148.0,MBC,27226
96403,148.0,SC,8690
96404,148.0,MBC,27227
96405,148.0,MBC,27228
96406,148.0,SC,8691
96407,148.0,BCM,4926
96408,148.0,MBC,27229
96409,148.0,MBC,27230
96410,148.0,MBC,27231
96411,148.0,MBC,27232
96412,148.0,BC,49596
96413,148.0,MBC,27233
96414,148.0,BC,49597
96415,148.0,MBC,27234
96416,148.0,BC,49598
96417,148.0,MBC,27235
96418,148.0,MBC,27236
96419,148.0,BC,49599
96420,148.0,MBC,27237
96421,148.0,BC,49600
96422,148.0,OC,
96423,148.0,MBC,27238
96424,148.0,BC,49601
96425,148.0,SC,8692
96426,148.0,BCM,4927
96427,148.0,MBC,27239
96428,148.0,MBC,27240
96429,148.0,SC,8693
96430,148.0,MBC,27241
96431,148.0,MBC,27242
96432,148.0,BC,49602
96433,148.0,MBC,27243
96434,148.0,BCM,4928
96435,148.0,SCA,965
96436,148.0,BC,49603
96437,148.0,BC,49604
96438,148.0,BC,49605
96439,148.0,OC,
96440,148.0,BC,49606
96441,148.0,MBC,27244
96442,148.0,MBC,27245
96443,148.0,BC,49607
96444,148.0,BC,49608
96445,148.0,MBC,27246
96446,148.0,BC,49609
96447,148.0,MBC,27247
96448,148.0,BCM,4929
96449,148.0,MBC,27248
96450,148.0,MBC,27249
96451,148.0,BC,49610
96452,148.0,MBC,27250
96453,148.0,BC,49611
96454,148.0,MBC,27251
96455,148.0,SC,8694
96456,148.0,BC,49612
96457,148.0,SC,8695
96458,148.0,MBC,27252
96459,148.0,SC,8696
96460,148.0,BC,49613
96461,148.0,MBC,27253
96462,148.0,BC,49614
96463,148.0,BC,49615
96464,148.0,MBC,27254
96465,148.0,MBC,27255
96466,148.0,BC,49616
96467,148.0,MBC,27256
96468,148.0,BC,49617
96469,148.0,BC,49618
96470,148.0,BC,49619
96471,148.0,MBC,27257
96472,148.0,BC,49620
96473,148.0,BC,49621
96474,148.0,BC,49622
96475,148.0,MBC,27258
96476,148.0,BCM,4930
96477,148.0,BCM,4931
96478,148.0,BC,49623
96479,148.0,BC,49624
96480,148.0,MBC,27259
96481,148.0,BCM,4932
96482,148.0,MBC,27260
96483,148.0,MBC,27261
96484,148.0,SC,8697
96485,148.0,MBC,27262
96486,148.0,MBC,27263
96487,148.0,SC,8698
96488,148.0,BC,49625
96489,148.0,MBC,27264
96490,148.0,MBC,27265
96491,148.0,MBC,27266
96492,148.0,BC,49626
96493,148.0,MBC,27267
96494,148.0,MBC,27268
96495,148.0,MBC,27269
96496,148.0,MBC,27270
96497,148.0,SC,8699
96498,148.0,BC,49627
96499,148.0,MBC,27271
96500,148.0,MBC,27272
96501,148.0,MBC,27273
96502,148.0,BC,49628
96503,148.0,MBC,27274
96504,148.0,BCM,4933
96505,148.0,SC,8700
96506,148.0,BC,49629
96507,148.0,MBC,27275
96508,148.0,BC,49630
96509,148.0,BC,49631
96510,148.0,MBC,27276
96511,148.0,SC,8701
96512,148.0,MBC,27277
96513,148.0,SC,8702
96514,148.0,BC,49632
96515,148.0,SC,8703
96516,148.0,MBC,27278
96517,148.0,MBC,27279
96518,148.0,MBC,27280
96519,148.0,BC,49633
96520,148.0,SC,8704
96521,148.0,BC,49634
96522,148.0,SC,8705
96523,148.0,MBC,27281
96524,148.0,SC,8706
96525,148.0,MBC,27282
96526,148.0,OC,
96527,148.0,BC,49635
96528,148.0,BC,49636
96529,148.0,BCM,4934
96530,148.0,SC,8707
96531,148.0,SC,8708
96532,148.0,SC,8709
96533,148.0,MBC,27283
96534,148.0,MBC,27284
96535,148.0,MBC,27285
96536,148.0,BC,49637
96537,148.0,MBC,27286
96538,148.0,SC,8710
96539,148.0,MBC,27287
96540,148.0,MBC,27288
96541,148.0,MBC,27289
96542,148.0,SC,8711
96543,147.955,MBC,27290
96544,147.695,SC,8712
96545,147.5,SC,8713
96546,147.5,BC,49638
96547,147.5,OC,
96548,147.5,BC,49639
96549,147.5,BC,49640
96550,147.5,BC,49641
96551,147.5,MBC,27291
96552,147.5,BCM,4935
96553,147.5,BC,49642
96554,147.5,BCM,4936
96555,147.5,BC,49643
96556,147.5,BC,49644
96557,147.5,MBC,27292
96558,147.5,BC,49645
96559,147.5,BC,49646
96560,147.5,SC,8714
96561,147.5,SC,8715
96562,147.5,BC,49647
96563,147.5,MBC,27293
96564,147.5,SC,8716
96565,147.5,OC,
96566,147.5,BC,49648
96567,147.5,BC,49649
96568,147.5,MBC,27294
96569,147.5,BC,49650
96570,147.5,OC,
96571,147.5,BC,49651
96572,147.5,BC,49652
96573,147.5,BC,49653
96574,147.5,MBC,27295
96575,147.5,BC,49654
96576,147.5,OC,
96577,147.5,MBC,27296
96578,147.5,BC,49655
96579,147.5,BC,49656
96580,147.5,MBC,27297
96581,147.5,BC,49657
96582,147.5,MBC,27298
96583,147.5,BC,49658
96584,147.5,BC,49659
96585,147.5,SC,8717
96586,147.5,BC,49660
96587,147.5,BC,49661
96588,147.5,OC,
96589,147.5,BC,49662
96590,147.5,BC,49663
96591,147.5,MBC,27299
96592,147.5,BC,49664
96593,147.5,BC,49665
96594,147.5,MBC,27300
96595,147.5,MBC,27301
96596,147.5,MBC,27302
96597,147.5,SC,8718
96598,147.5,MBC,27303
96599,147.5,BC,49666
96600,147.5,BC,49667
96601,147.5,BC,49668
96602,147.5,MBC,27304
96603,147.5,MBC,27305
96604,147.5,BC,49669
96605,147.5,BC,49670
96606,147.5,BC,49671
96607,147.5,BC,49672
96608,147.5,MBC,27306
96609,147.5,MBC,27307
96610,147.5,BC,49673
96611,147.5,MBC,27308
96612,147.5,MBC,27309
96613,147.5,BC,49674
96614,147.5,BC,49675
96615,147.5,BC,49676
96616,147.5,SC,8719
96617,147.5,MBC,27310
96618,147.5,MBC,27311
96619,147.5,MBC,27312
96620,147.5,SC,8720
96621,147.5,SC,8721
96622,147.5,MBC,27313
96623,147.5,SC,8722
96624,147.5,BC,49677
96625,147.5,MBC,27314
96626,147.5,SC,8723
96627,147.5,MBC,27315
96628,147.5,MBC,27316
96629,147.5,BC,49678
96630,147.5,BC,49679
96631,147.5,BCM,4937
96632,147.5,OC,
96633,147.5,MBC,27317
96634,147.5,BC,49680
96635,147.5,MBC,27318
96636,147.5,SC,8724
96637,147.5,BCM,4938
96638,147.5,MBC,27319
96639,147.5,MBC,27320
96640,147.5,SC,8725
96641,147.5,BC,49681
96642,147.5,BCM,4939
96643,147.5,BC,49682
96644,147.5,BC,49683
96645,147.5,BC,49684
96646,147.5,MBC,27321
96647,147.5,SC,8726
96648,147.5,MBC,27322
96649,147.5,MBC,27323
96650,147.5,BC,49685
96651,147.5,BC,49686
96652,147.5,SC,8727
96653,147.5,BC,49687
96654,147.5,BC,49688
96655,147.5,BCM,4940
96656,147.5,SC,8728
96657,147.5,MBC,27324
96658,147.5,SC,8729
96659,147.5,MBC,27325
96660,147.5,BC,49689
96661,147.5,SC,8730
96662,147.5,BC,49690
96663,147.5,SCA,966
96664,147.5,MBC,27326
96665,147.5,BC,49691
